Date,Invoice ID,Product Line,Item_Type,BASEUNIT,Quantity,Unit price,Tax 5%,cogs,Total,DIVISION
01/17/2019,SI797-BNY-78/79,GAMALA 10,Fruits and Vegetables,PC,7,94.59,33.1065,662.13,695.2365,SanoThimi
01/12/2019,SI798-BNY-78/79,GILLETTE MACH 3 CART 2S,Fruits and Vegetables,PC,10,83.25,41.625,832.5,874.125,SanoThimi
03/20/2019,SI799-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Dairy,PC,3,79.91,11.9865,239.73,251.7165,SanoThimi
01/15/2019,SI800-BNY-78/79,EVERYTIME CLOVE (LWANG) 25GM,Soft Drinks,PC,10,66.47,33.235,664.7,697.935,SanoThimi
02/16/2019,SI800-BNY-78/79,PAICHO HEALTHY MILLET FLOUR 1KG,Dairy,PC,4,60.18,12.036,240.72,252.756,SanoThimi
03/24/2019,SI800-BNY-78/79,PANTENE SHAMPOO LONG BLACK 340ML,Frozen Foods,PC,6,58.75,17.625,352.5,370.125,SanoThimi
01/17/2019,SI800-BNY-78/79,KELLOGGS CHOCOS MOONS & STARS 26GMS,Canned,PC,2,40.62,4.062,81.24,85.302,SanoThimi
02/19/2019,SI800-BNY-78/79,FAIR & LOVELY MV 50GMS,Dairy,PC,7,64.08,22.428,448.56,470.988,SanoThimi
01/14/2019,SI800-BNY-78/79,BAMBINO MIXED VEGETABLE SOUP  POWDER 45GMS,Meat,PC,1,34.81,1.7405,34.81,36.5505,SanoThimi
01/08/2019,SI800-BNY-78/79,EVERYTIME CINNAMON (DALCHINI) 25GM,Snack Foods,PC,2,49.1,4.91,98.2,103.11,SanoThimi
01/08/2019,SI800-BNY-78/79,BAMBINO MUSHRROM SOUP POWDER 45GMS,Fruits and Vegetables,PC,2,64.83,6.483,129.66,136.143,SanoThimi
03/27/2019,SI801-BNY-78/79,KELLOGGS CHOCOS CRUNCHY BITES 26GMS,Meat,PC,3,32.32,4.848,96.96,101.808,SanoThimi
02/27/2019,SI802-BNY-78/79,SUGAR 1KG,Health and Hygiene,kg,10,19.77,9.885,197.7,207.585,SanoThimi
01/18/2019,SI802-BNY-78/79,PROSTYLE DANDRUFF CONTROL HAIR OIL 75ML,Meat,PC,6,17.48,5.244,104.88,110.124,SanoThimi
03/18/2019,SI802-BNY-78/79,HORLICKS CLASSIC  REGULAR JAR 500GMS ,Fruits and Vegetables,PC,3,44.12,6.618,132.36,138.978,SanoThimi
03/05/2019,SI802-BNY-78/79,KHUKURI RUM 375ML,Frozen Foods,PC,10,69.74,34.87,697.4,732.27,SanoThimi
01/08/2019,SI802-BNY-78/79,PARLE MONACO 162.4GMS,Frozen Foods,PC,10,65.23,32.615,652.3,684.915,SanoThimi
03/26/2019,SI802-BNY-78/79,NMC NAUNI GHIU 500GM,Fruits and Vegetables,kg,9,12.29,5.5305,110.61,116.1405,SanoThimi
02/11/2019,SI802-BNY-78/79,GYAN MUSTARD OIL 2LTR JAR,Others,PC,10,77.2,38.6,772,810.6,SanoThimi
01/31/2019,SI802-BNY-78/79,PEPSODENT GERMI CHECK PROTECTION AGNI 175GMS,Canned,PC,10,72.13,36.065,721.3,757.365,SanoThimi
01/22/2019,SI802-BNY-78/79,NISHA MEHENDI ,Snack Foods,PC,5,28.86,7.215,144.3,151.515,SanoThimi
01/15/2019,SI802-BNY-78/79,KRISHANA KUMKUM BINDI,Soft Drinks,PC,10,97.37,48.685,973.7,1022.385,SanoThimi
03/15/2019,SI802-BNY-78/79,LIFEBUOY TOTAL ACTIVE SILVER95GM*4PCS,Dairy,PC,1,92.78,4.639,92.78,97.419,SanoThimi
01/27/2019,SI802-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Baking Goods,PC,4,96.16,19.232,384.64,403.872,SanoThimi
02/03/2019,SI802-BNY-78/79,RIN SHAKTI 450GMS,Frozen Foods,PC,5,47.16,11.79,235.8,247.59,SanoThimi
02/14/2019,SI802-BNY-78/79,WHITE PEAS 1KG,Soft Drinks,PC,7,60.08,21.028,420.56,441.588,SanoThimi
01/28/2019,SI803-BNY-78/79,NMC YOGHURT 500ML,Canned,PC,9,72.11,32.4495,648.99,681.4395,SanoThimi
01/02/2019,SI804-BNY-78/79,BLUE DIAMOND 750ML,Frozen Foods,PC,6,44.63,13.389,267.78,281.169,SanoThimi
03/17/2019,SI804-BNY-78/79,HALDIRAMS KAJU MIXTURE 200GMS,Fruits and Vegetables,PC,9,11.28,5.076,101.52,106.596,SanoThimi
03/15/2019,SI804-BNY-78/79,BLUE DIAMOND 375ML,Household,PC,8,90.53,36.212,724.24,760.452,SanoThimi
02/20/2019,SI805-BNY-78/79,CADBURY 5 STAR 40GMS,Snack Foods,PC,10,31.99,15.995,319.9,335.895,SanoThimi
02/06/2019,SI805-BNY-78/79,NEBICO CASHEW COOKIES PLATINUM SERIES 150GMS,Snack Foods,PC,6,50.45,15.135,302.7,317.835,SanoThimi
01/28/2019,SI805-BNY-78/79,POONAM HAIR REMOVAL HOT 200GMS ,Snack Foods,PC,8,99.16,39.664,793.28,832.944,SanoThimi
03/24/2019,SI805-BNY-78/79,BRITANNIA 50 50 SWEET & SALTY 150GM,Snack Foods,PC,5,82.88,20.72,414.4,435.12,SanoThimi
01/27/2019,SI806-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Fruits and Vegetables,PKT,10,49.01,24.505,490.1,514.605,SanoThimi
03/27/2019,SI807-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Snack Foods,PC,3,29.15,4.3725,87.45,91.8225,SanoThimi
02/15/2019,SI807-BNY-78/79,CHANA 1KG,Meat,kg,1,88.31,4.4155,88.31,92.7255,SanoThimi
02/15/2019,SI807-BNY-78/79,SAMPOORNA REFINED SOYABEAN OIL 1LTR,Dairy,PC,9,88.25,39.7125,794.25,833.9625,SanoThimi
01/26/2019,SI807-BNY-78/79,PRASANSHA BAKERY BISCUITE ,Canned,PKT,2,33.33,3.333,66.66,69.993,SanoThimi
03/02/2019,SI807-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Household,PC,2,38.27,3.827,76.54,80.367,SanoThimi
03/11/2019,SI807-BNY-78/79,NGPL HERB YUKT DISHWASH BAR 175GMS,Canned,PC,5,34.49,8.6225,172.45,181.0725,SanoThimi
01/01/2019,SI807-BNY-78/79,RUBBER COTTON,Breads,PC,10,84.63,42.315,846.3,888.615,SanoThimi
03/06/2019,SI808-BNY-78/79,UNBREKABLE CHIMTY ,Health and Hygiene,PC,2,49.92,4.992,99.84,104.832,SanoThimi
03/10/2019,SI808-BNY-78/79,BIRHTDAY CANDLE '10' 1PC,Breads,PC,1,25.45,1.2725,25.45,26.7225,Koteshwor
02/04/2019,SI808-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Canned,PC,1,67.77,3.3885,67.77,71.1585,Koteshwor
01/03/2019,SI808-BNY-78/79,RUBBER COTTON,Fruits and Vegetables,PC,8,62,24.8,496,520.8,Koteshwor
01/28/2019,SI808-BNY-78/79,CHIMTY,Fruits and Vegetables,PC,8,75.37,30.148,602.96,633.108,Koteshwor
03/03/2019,SI809-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Breads,PC,7,46.33,16.2155,324.31,340.5255,Koteshwor
01/10/2019,SI809-BNY-78/79,NMC PANEER 200GM,Snack Foods,kg,2,36.26,3.626,72.52,76.146,Koteshwor
03/11/2019,SI809-BNY-78/79,MCVITIES MARIE 250GMS,Health and Hygiene,PC,7,68.93,24.1255,482.51,506.6355,Koteshwor
01/01/2019,SI809-BNY-78/79,CADBURY DAIRY MILK CRISPELLO 13GMS,Baking Goods,PC,6,72.61,21.783,435.66,457.443,Koteshwor
01/21/2019,SI809-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Household,PC,3,54.67,8.2005,164.01,172.2105,Koteshwor
03/22/2019,SI809-BNY-78/79,LOCAL KAJU 100GM,Baking Goods,PC,8,52.59,21.036,420.72,441.756,Koteshwor
03/10/2019,SI810-BNY-78/79,NMC YOGHURT 500ML,Fruits and Vegetables,PC,2,87.67,8.767,175.34,184.107,Koteshwor
03/15/2019,SI810-BNY-78/79,NMC YOGHURT 1000ML,Baking Goods,PC,2,96.58,9.658,193.16,202.818,Koteshwor
03/06/2019,SI811-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Household,PC,10,15.81,7.905,158.1,166.005,Koteshwor
01/12/2019,SI812-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 1 KG,Fruits and Vegetables,PKT,9,20.01,9.0045,180.09,189.0945,Koteshwor
03/27/2019,SI812-BNY-78/79,WHITE PEAS 1KG,Snack Foods,PC,7,49.38,17.283,345.66,362.943,Koteshwor
02/14/2019,SI812-BNY-78/79,NEBICO COCONUT CRUNCHES 75GMS,Baking Goods,PC,8,99.56,39.824,796.48,836.304,Koteshwor
03/10/2019,SI812-BNY-78/79,CHANA 1KG,Meat,kg,7,93.69,32.7915,655.83,688.6215,Koteshwor
01/18/2019,SI813-BNY-78/79,CHABAA POMEGRANATE JUICE 230ML,Snack Foods,PC,5,26.31,6.5775,131.55,138.1275,Koteshwor
03/27/2019,SI814-BNY-78/79,DABUR GLUCOSE 100GMS,Breakfast,PC,8,32.46,12.984,259.68,272.664,Koteshwor
01/29/2019,SI814-BNY-78/79,RIN SHAKTI 900GMS,Soft Drinks,PC,9,83.24,37.458,749.16,786.618,Koteshwor
02/20/2019,SI814-BNY-78/79,HARPIC POWER PLUS ORIGINAL 500ML,Household,PC,5,92.29,23.0725,461.45,484.5225,Koteshwor
03/13/2019,SI815-BNY-78/79,CHANA 1KG,Hard Drinks,kg,7,45.79,16.0265,320.53,336.5565,Koteshwor
02/08/2019,SI816-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Snack Foods,PKT,10,98.98,49.49,989.8,1039.29,Koteshwor
02/01/2019,SI817-BNY-78/79,TWINKLE LADIES COMB,Meat,PC,7,69.52,24.332,486.64,510.972,Koteshwor
03/03/2019,SI817-BNY-78/79,SOFT TOUCH COMB ,Others,PC,8,22.17,8.868,177.36,186.228,Koteshwor
03/04/2019,SI817-BNY-78/79,DETTOL SOAP BUY 3 GET 1 ORIGINAL 75GMS,Snack Foods,PC,7,12.34,4.319,86.38,90.699,Koteshwor
03/19/2019,SI817-BNY-78/79,PATANJALI DETERGENT POWDER WITH HERBS SUPERIOR QUALITY (500GM),Hard Drinks,PC,5,32.71,8.1775,163.55,171.7275,Koteshwor
03/22/2019,SI818-BNY-78/79,ALMOND LOCAL PACKAGING 100 GMS,Breads,PKT,1,18.28,0.914,18.28,19.194,Koteshwor
01/11/2019,SI819-BNY-78/79,LOCAL PISTA 100GM,Fruits and Vegetables,PC,9,24.94,11.223,224.46,235.683,Koteshwor
03/11/2019,SI820-BNY-78/79,SIMPLE CLIP,Household,PC,2,59.77,5.977,119.54,125.517,Koteshwor
01/07/2019,SI820-BNY-78/79,NATIONAL CHOPPING BOARD 12×9,Frozen Foods,PC,4,77.72,15.544,310.88,326.424,Koteshwor
01/31/2019,SI820-BNY-78/79,GILLETTE 2 DISPOSABLE,Snack Foods,PC,1,66.35,3.3175,66.35,69.6675,Koteshwor
03/12/2019,SI821-BNY-78/79,BRITANNIA GOOD DAY CASHEW COOKIES 200GMS,Snack Foods,PC,7,98.4,34.44,688.8,723.24,Koteshwor
01/05/2019,SI821-BNY-78/79,CADBURY DAIRY MILK CRISPELLO 13GMS,Frozen Foods,PC,4,70.74,14.148,282.96,297.108,Koteshwor
01/07/2019,SI822-BNY-78/79,AMBER SUNFLOWER OIL 1LTR,Starchy Foods,PC,9,21.54,9.693,193.86,203.553,Koteshwor
03/20/2019,SI823-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Soft Drinks,PC,10,44.02,22.01,440.2,462.21,Koteshwor
02/15/2019,SI824-BNY-78/79,GREEN PEAS 1KG ,Health and Hygiene,PC,8,69.96,27.984,559.68,587.664,Koteshwor
03/18/2019,SI825-BNY-78/79,SUNSILK CO-CREATIONS CONDITIONING HAIR FALL SOLUTION 320ML,Dairy,PC,4,51.19,10.238,204.76,214.998,Koteshwor
02/01/2019,SI825-BNY-78/79,PONDS STARLIGHT PERFUMED TALC 100GMS,Baking Goods,PC,5,14.23,3.5575,71.15,74.7075,Koteshwor
01/17/2019,SI825-BNY-78/79,HORLICKS CLASSIC MALT JAR 1KG ,Soft Drinks,PC,6,21.52,6.456,129.12,135.576,Koteshwor
02/17/2019,SI825-BNY-78/79,GREEN MELAMINE TABLEWARE DISH BIG,Snack Foods,PC,3,32.9,4.935,98.7,103.635,Koteshwor
03/14/2019,SI825-BNY-78/79,STEELE POCHHA CHEPTO,Household,PC,2,23.48,2.348,46.96,49.308,Koteshwor
03/21/2019,SI826-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Baking Goods,PC,5,28.45,7.1125,142.25,149.3625,Koteshwor
02/17/2019,SI826-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Others,PC,8,80.96,32.384,647.68,680.064,Koteshwor
03/06/2019,SI827-BNY-78/79,DOVE INTENSE REPAIR CONDITIONER 320ML,Fruits and Vegetables,PC,9,21.5,9.675,193.5,203.175,Koteshwor
01/03/2019,SI827-BNY-78/79,HEAD AND SHOULDERS LEMON FRESH 340ML,Baking Goods,PC,5,67.09,16.7725,335.45,352.2225,Koteshwor
01/11/2019,SI827-BNY-78/79,STEELE POCHHA CHEPTO,Fruits and Vegetables,PC,4,82.33,16.466,329.32,345.786,Koteshwor
02/20/2019,SI827-BNY-78/79,PATANJALI GONYLE FLOOR CLEANER 1LTR,Meat,PC,10,32.32,16.16,323.2,339.36,Koteshwor
03/09/2019,SI827-BNY-78/79,JALO JHARNE BRUSH ,Dairy,PC,10,52.26,26.13,522.6,548.73,Koteshwor
01/19/2019,SI828-BNY-78/79,NESCAFE CREAMY DELIGHT 3 IN 1 18GMS,Health and Hygiene,PC,4,67.26,13.452,269.04,282.492,Koteshwor
01/11/2019,SI828-BNY-78/79,AMBER SUNFLOWER OIL 1LTR,Canned,PC,5,13.79,3.4475,68.95,72.3975,Koteshwor
03/08/2019,SI828-BNY-78/79,SAMPOORNA REFINED SOYABEAN OIL 1LTR,Snack Foods,PC,6,33.99,10.197,203.94,214.137,Koteshwor
01/15/2019,SI828-BNY-78/79,DABUR RED TOOTHPASTE 175GMS,Snack Foods,PC,9,89.21,40.1445,802.89,843.0345,Koteshwor
03/28/2019,SI828-BNY-78/79,BIKANER'S PAPAD,Fruits and Vegetables,PC,5,51.34,12.835,256.7,269.535,Koteshwor
02/02/2019,SI828-BNY-78/79,DERMI COOL PRICKLY HEAT POWDER MENTHOL REGULAR 150 GMS ,Canned,PC,10,43.13,21.565,431.3,452.865,Koteshwor
02/25/2019,SI829-BNY-78/79,AZZABKO CONE VANILLA CRUNCH DELIGHT,Fruits and Vegetables,PC,3,65.18,9.777,195.54,205.317,Koteshwor
03/18/2019,SI829-BNY-78/79,BRITANNIA GOOD DAY BUTTER 75GMS,Household,PC,5,33.26,8.315,166.3,174.615,Koteshwor
03/15/2019,SI829-BNY-78/79,HALDIRAMS KAJU MIXTURE 400GMS,Dairy,PC,10,19.66,9.83,196.6,206.43,Koteshwor
02/06/2019,SI830-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Canned,PC,6,37.44,11.232,224.64,235.872,Koteshwor
01/27/2019,SI831-BNY-78/79,ALMOND LOCAL PACKAGING 100 GMS,Frozen Foods,PKT,6,81.71,24.513,490.26,514.773,Koteshwor
01/24/2019,SI831-BNY-78/79,"JOY SKIN CREAM WITH TULSI, TURMERIC N TEA 50ML",Canned,PC,8,86.68,34.672,693.44,728.112,Koteshwor
02/25/2019,SI831-BNY-78/79,ZANDU BALM 8ML,Dairy,PC,4,73.05,14.61,292.2,306.81,Koteshwor
01/07/2019,SI831-BNY-78/79,WANBAO LU TOOTHPIK ,Meat,PC,9,60.95,27.4275,548.55,575.9775,Koteshwor
01/17/2019,SI831-BNY-78/79,CENTURY TEA MASALA 50GMS ,Fruits and Vegetables,PC,10,81.21,40.605,812.1,852.705,Koteshwor
03/22/2019,SI831-BNY-78/79,WATER BOTTLE ROUND 1000ML,Hard Drinks,PC,5,85.91,21.4775,429.55,451.0275,Koteshwor
03/09/2019,SI831-BNY-78/79,GLITTER HAPPY BIRTHDAY I LOVE YOU MUG,Fruits and Vegetables,PC,4,51.71,10.342,206.84,217.182,Koteshwor
02/15/2019,SI831-BNY-78/79,HUXIA BEAUTY MATTE LIPSTICK,Snack Foods,PC,3,52.2,7.83,156.6,164.43,Koteshwor
02/07/2019,SI832-BNY-78/79,LOCAL KISMIS 100GM,Household,PC,1,28.96,1.448,28.96,30.408,Koteshwor
01/23/2019,SI832-BNY-78/79,LOCAL KAJU 100GM,Meat,PC,6,98.53,29.559,591.18,620.739,Koteshwor
03/28/2019,SI832-BNY-78/79,PARLE 20-20 CASHEW COOKIES 160GMS,Dairy,PC,3,71.68,10.752,215.04,225.792,Koteshwor
01/26/2019,SI832-BNY-78/79,ALMOND LOCAL PACKAGING 100 GMS,Snack Foods,PKT,1,12.09,0.6045,12.09,12.6945,Koteshwor
01/19/2019,SI833-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Canned,PC,10,64.19,32.095,641.9,673.995,Koteshwor
01/15/2019,SI834-BNY-78/79,SNOW FUN TOP KULFI ,Seafood,PC,2,83.77,8.377,167.54,175.917,Koteshwor
03/03/2019,SI835-BNY-78/79,ZANDU BALM 8ML,Seafood,PC,7,28.95,10.1325,202.65,212.7825,Koteshwor
03/14/2019,SI835-BNY-78/79,JOY PAPAYA SUN UVA & UVB 30ML ,Household,PC,3,15.69,2.3535,47.07,49.4235,Koteshwor
02/26/2019,SI835-BNY-78/79,PATANJALI SAUNDARYA FACE WASH 60G,Dairy,PC,1,55.45,2.7725,55.45,58.2225,Koteshwor
03/01/2019,SI835-BNY-78/79,BMC MEAT MASALA 100GMS,Dairy,PC,10,45.48,22.74,454.8,477.54,Koteshwor
02/19/2019,SI836-BNY-78/79,BAN SUI POT FLOWER ,Health and Hygiene,PC,9,69.58,31.311,626.22,657.531,Koteshwor
02/06/2019,SI837-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Baking Goods,PC,5,35.68,8.92,178.4,187.32,Koteshwor
01/19/2019,SI838-BNY-78/79,AZZABKO CHOCO BAR 60ML,Breads,PC,3,11.94,1.791,35.82,37.611,Koteshwor
02/17/2019,SI838-BNY-78/79,CADBURY DAIRY MILK OREO 60GMS,Snack Foods,PC,3,45.38,6.807,136.14,142.947,Koteshwor
03/01/2019,SI839-BNY-78/79,CHANA DAAL 500GMS ,Frozen Foods,PC,4,22.32,4.464,89.28,93.744,Koteshwor
02/03/2019,SI839-BNY-78/79,MUNAYCITO DISH WASH PAD,Fruits and Vegetables,PC,5,27.28,6.82,136.4,143.22,Koteshwor
03/09/2019,SI839-BNY-78/79,AGRIM KURUM KURUM CHIURA 800GM,Fruits and Vegetables,PC,8,97.29,38.916,778.32,817.236,Koteshwor
01/20/2019,SI839-BNY-78/79,CHANA 1KG,Breads,kg,4,55.5,11.1,222,233.1,Koteshwor
02/05/2019,SI839-BNY-78/79,PARLE TOP 200GMS,Soft Drinks,PC,1,30.62,1.531,30.62,32.151,Koteshwor
02/04/2019,SI839-BNY-78/79,ACE MANGO TANGO 200GM,Snack Foods,PC,7,74.58,26.103,522.06,548.163,Koteshwor
03/03/2019,SI839-BNY-78/79,EMAMI KESH KING ANTI HAIRFALL SHAMPOO 200ML,Meat,PC,1,46.41,2.3205,46.41,48.7305,Koteshwor
02/27/2019,SI839-BNY-78/79,TOPS SCHEZWAN SAUCE 340GRM,Health and Hygiene,PC,7,92.6,32.41,648.2,680.61,Koteshwor
02/26/2019,SI839-BNY-78/79,JOHNSONS BABY SOAP 100GMS,Frozen Foods,PC,2,46.61,4.661,93.22,97.881,Koteshwor
01/16/2019,SI840-BNY-78/79,HUXIA BEAUTY MATTE LIPSTICK,Soft Drinks,PC,2,93.18,9.318,186.36,195.678,Koteshwor
02/24/2019,SI840-BNY-78/79,KAJAL PENCIL,Breads,PC,10,40.26,20.13,402.6,422.73,Koteshwor
02/24/2019,SI840-BNY-78/79,NEERA HERBAL HENNA HAIR COLOR,Dairy,PC,2,47.68,4.768,95.36,100.128,Koteshwor
01/29/2019,SI840-BNY-78/79,PATANJALI SAUNDARYA ALOE VERA GEL 60ML,Dairy,PC,4,22.01,4.402,88.04,92.442,Koteshwor
03/26/2019,SI840-BNY-78/79,OBN NAILPOLISH REMOVER,Household,PC,3,41.28,6.192,123.84,130.032,Koteshwor
01/01/2019,SI840-BNY-78/79,S.P. CLIPS PATTA,Snack Foods,PC,10,74.22,37.11,742.2,779.31,Koteshwor
03/02/2019,SI841-BNY-78/79,OBN NAILPOLISH REMOVER,Fruits and Vegetables,PC,2,39.47,3.947,78.94,82.887,Koteshwor
01/30/2019,SI841-BNY-78/79,KACHO BADAM 500GMS ,Snack Foods,PC,3,93.78,14.067,281.34,295.407,Koteshwor
02/16/2019,SI841-BNY-78/79,LALI HOT & SPICY INSTANT NOODLES 75GM,Health and Hygiene,PC,7,24.82,8.687,173.74,182.427,Koteshwor
03/19/2019,SI841-BNY-78/79,NATURAL KISMIS 100GMS ,Fruits and Vegetables,PC,4,23.29,4.658,93.16,97.818,Koteshwor
03/21/2019,SI842-BNY-78/79,THULO MUSURO DAAL 1KG,Snack Foods,kg,8,90.02,36.008,720.16,756.168,Koteshwor
03/26/2019,SI843-BNY-78/79,SANCHO FEEL THE RELIEF ,Dairy,PC,5,27.73,6.9325,138.65,145.5825,Koteshwor
01/13/2019,SI844-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Frozen Foods,PC,9,39.62,17.829,356.58,374.409,Koteshwor
02/19/2019,SI844-BNY-78/79,CHANA 1KG,Fruits and Vegetables,kg,5,50.79,12.6975,253.95,266.6475,Koteshwor
01/05/2019,SI844-BNY-78/79,GREEN PEAS 1KG ,Meat,PC,7,93.88,32.858,657.16,690.018,Koteshwor
03/19/2019,SI845-BNY-78/79,HIMALAYA SPARKLING WHITE TOOTHPASTE 150GMS,Household,PC,1,15.5,0.775,15.5,16.275,Koteshwor
01/13/2019,SI845-BNY-78/79,NESTLE CERELAC WHEAT APPLE 300GMS ,Baking Goods,PC,3,81.01,12.1515,243.03,255.1815,Koteshwor
03/22/2019,SI845-BNY-78/79,NATURAL KISMIS 100GMS ,Baking Goods,PC,5,56.56,14.14,282.8,296.94,Koteshwor
01/25/2019,SI845-BNY-78/79,NAYAK TEA 200G,Others,kg,1,15.43,0.7715,15.43,16.2015,Koteshwor
02/15/2019,SI846-BNY-78/79,BRITANNIA TREAT KOOL VANILLA 50GMS,Meat,PC,3,24.74,3.711,74.22,77.931,Koteshwor
01/06/2019,SI846-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Health and Hygiene,PC,10,89.48,44.74,894.8,939.54,Koteshwor
01/13/2019,SI846-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Frozen Foods,PC,10,41.65,20.825,416.5,437.325,Koteshwor
01/09/2019,SI846-BNY-78/79,KOOL MANGO FRUTI 200ML,Soft Drinks,PC,9,49.04,22.068,441.36,463.428,panga
01/21/2019,SI846-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Health and Hygiene,PKT,6,99.19,29.757,595.14,624.897,panga
02/23/2019,SI846-BNY-78/79,HIMALAYA MOISTURIZING ALOE VERA FACE WASH 100ML,Dairy,PC,4,80.36,16.072,321.44,337.512,panga
02/06/2019,SI847-BNY-78/79,PARTY POPPER BIG,Household,PC,1,89.75,4.4875,89.75,94.2375,panga
01/05/2019,SI847-BNY-78/79,BIRHTDAY CANDLE '10' 1PC,Household,PC,6,27.38,8.214,164.28,172.494,panga
02/05/2019,SI847-BNY-78/79,FOIL BALLOON HAPPY BIRTHDAY,Fruits and Vegetables,PKT,3,98.21,14.7315,294.63,309.3615,panga
02/01/2019,SI848-BNY-78/79,LOCAL KAJU (CASHEWNUT) 100 GMS,Baking Goods,PKT,9,80.79,36.3555,727.11,763.4655,panga
03/02/2019,SI849-BNY-78/79,IMPERIAL FRIDGE BOTTLE BIG 1 LTR,Soft Drinks,PC,3,27.02,4.053,81.06,85.113,panga
01/12/2019,SI850-BNY-78/79,PRASANSHA COOKIES BIG BOX ,Fruits and Vegetables,PKT,7,57.12,19.992,399.84,419.832,panga
03/13/2019,SI851-BNY-78/79,MOUNTAIN BREEZE COOLMINT,Soft Drinks,PC,8,63.91,25.564,511.28,536.844,panga
01/08/2019,SI852-BNY-78/79,PREMIER COTTON BUDS 400 TIPS,Canned,PC,9,31.73,14.2785,285.57,299.8485,panga
01/23/2019,SI852-BNY-78/79,GANPATI PURE & FRESH SOOJI 400GM,Fruits and Vegetables,PC,10,89.8,44.9,898,942.9,panga
02/22/2019,SI852-BNY-78/79,BHAIRAV ROASTED CHANA 130GM,Meat,PKT,1,30.41,1.5205,30.41,31.9305,panga
03/08/2019,SI852-BNY-78/79,JOHNSONS BABY SOAP 100GMS,Baking Goods,PC,6,46.26,13.878,277.56,291.438,panga
03/19/2019,SI852-BNY-78/79,BRITANNIA TOASTEA SUJI RUSK 305GMS,Breakfast,PC,4,66.14,13.228,264.56,277.788,panga
03/11/2019,SI852-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Fruits and Vegetables,PC,7,34.56,12.096,241.92,254.016,panga
01/19/2019,SI852-BNY-78/79,YELLOW PEAS 500GMS,Health and Hygiene,kg,8,43.18,17.272,345.44,362.712,panga
02/13/2019,SI852-BNY-78/79,LUX W 95GMS,Fruits and Vegetables,PC,7,22.51,7.8785,157.57,165.4485,panga
01/28/2019,SI853-BNY-78/79,AAYO NOON 1KG,Baking Goods,PC,4,69.81,13.962,279.24,293.202,panga
03/12/2019,SI854-BNY-78/79,MCVITIES DIGESTIVE WHOLE WHEAT 500GMS ,Hard Drinks,PC,4,41.5,8.3,166,174.3,panga
02/17/2019,SI855-BNY-78/79,JULPAN MURI 3KG,Baking Goods,kg,5,71.39,17.8475,356.95,374.7975,panga
01/29/2019,SI856-BNY-78/79,OBN NAILPOLISH REMOVER,Frozen Foods,PC,6,19.15,5.745,114.9,120.645,panga
01/04/2019,SI856-BNY-78/79,PATANJALI DANTAKANTI DENTAL CREAM 100GMS,Fruits and Vegetables,PC,9,66.65,29.9925,599.85,629.8425,panga
01/11/2019,SI857-BNY-78/79,KELLOGGS CHOCOS CRUNCHY BITES 26GMS,Frozen Foods,PC,2,87.16,8.716,174.32,183.036,panga
01/28/2019,SI858-BNY-78/79,LIZOL ALL PURPOSE POWER CLEANER 450ML,Meat,PC,5,17.41,4.3525,87.05,91.4025,panga
03/05/2019,SI858-BNY-78/79,NEW PACK PITAMBARI 200GMS,Fruits and Vegetables,PC,5,44.22,11.055,221.1,232.155,panga
02/28/2019,SI858-BNY-78/79,KISSAN SWEET & SPICY SAUCE 500ML ,Dairy,PC,2,93.2,9.32,186.4,195.72,panga
03/17/2019,SI858-BNY-78/79,BRITANNIA TOASTEA SUJI RUSK 305GMS,Others,PC,10,35.19,17.595,351.9,369.495,panga
03/02/2019,SI859-BNY-78/79,HAIR CLIP SMALL BTF JEWELRY,Snack Foods,PC,2,14.39,1.439,28.78,30.219,panga
02/07/2019,SI859-BNY-78/79,CHANA 1KG,Snack Foods,kg,4,65.94,13.188,263.76,276.948,panga
03/14/2019,SI860-BNY-78/79,KARMACHARYA DIGESTIVE BISCUITS 100GMS,Fruits and Vegetables,PC,4,35.47,7.094,141.88,148.974,panga
