Date,Invoice ID,Product Line,Item_Type,BASEUNIT,Quantity,Unit price,Tax 5%,cogs,Total,DIVISION
01/17/2019,SI557-BNY-78/79,HEAD AND SHOULDER 2 IN 1 COOL MENTHOL 340ML,Frozen Foods,PC,2,57.89,5.789,115.78,121.569,Suryabinayak
03/18/2019,SI557-BNY-78/79,YELLOW POTE ,Household,PC,3,99.7,14.955,299.1,314.055,Suryabinayak
02/27/2019,SI557-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Meat,PC,3,52.42,7.863,157.26,165.123,Suryabinayak
02/23/2019,SI557-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Snack Foods,PC,3,98.79,14.8185,296.37,311.1885,Suryabinayak
03/27/2019,SI557-BNY-78/79,BLACK TOP,Fruits and Vegetables,PC,2,55.67,5.567,111.34,116.907,Suryabinayak
01/15/2019,SI558-BNY-78/79,LOCAL KISMIS 100GM,Fruits and Vegetables,PC,5,75.66,18.915,378.3,397.215,Suryabinayak
06/03/2019,SI559-BNY-78/79,DIVELLA FUSILLETTI 51 500GMS,Household,PC,9,37.32,16.794,335.88,352.674,Suryabinayak
02/20/2019,SI560-BNY-78/79,CHINESE RUBBER ,Fruits and Vegetables,PC,3,57.74,8.661,173.22,181.881,Suryabinayak
02/23/2019,SI560-BNY-78/79,FAIR & LOVELY MV 25GMS,Frozen Foods,PC,4,17.97,3.594,71.88,75.474,Suryabinayak
02/03/2019,SI560-BNY-78/79,STAYFREE EXL.UT. 6'S,Others,PC,3,73.41,11.0115,220.23,231.2415,Suryabinayak
01/24/2019,SI560-BNY-78/79,EYE BROW PENCIL ,Dairy,PC,6,23.08,6.924,138.48,145.404,Suryabinayak
06/01/2019,SI560-BNY-78/79,SIMPLE CLIP,Canned,PC,4,62.19,12.438,248.76,261.198,Suryabinayak
01/31/2019,SI561-BNY-78/79,BRITANNIA GOOD DAY CASHEW COOKIES 200GMS,Health and Hygiene,PC,4,43,8.6,172,180.6,Suryabinayak
04/02/2019,SI561-BNY-78/79,BRITANNIA GOOD DAY NUT COOKIES ,Baking Goods,PC,4,23.34,4.668,93.36,98.028,Suryabinayak
01/24/2019,SI562-BNY-78/79,SIMPLE CLIP,Snack Foods,PC,7,75.88,26.558,531.16,557.718,Suryabinayak
01/03/2019,SI562-BNY-78/79,JOHNSONS BABY SOAP MILK 75GMS,Baking Goods,PC,1,53.72,2.686,53.72,56.406,Suryabinayak
12/01/2019,SI562-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Meat,kg,8,91.56,36.624,732.48,769.104,Suryabinayak
03/14/2019,SI562-BNY-78/79,GREEN PEAS 500GMS ,Baking Goods,PC,4,22.32,4.464,89.28,93.744,Suryabinayak
01/24/2019,SI562-BNY-78/79,LOCAL MURALI MAKAI 1KG,Frozen Foods,PC,5,73.28,18.32,366.4,384.72,Suryabinayak
02/17/2019,SI562-BNY-78/79,SUGAR 500GMS ,Soft Drinks,PC,8,35.74,14.296,285.92,300.216,Suryabinayak
05/03/2019,SI563-BNY-78/79,MUNAYCITO DISH WASH PAD,Snack Foods,PC,8,95.46,38.184,763.68,801.864,Suryabinayak
02/26/2019,SI563-BNY-78/79,HALDIRAMS KAJU MIXTURE 200GMS,Frozen Foods,PC,4,95.54,19.108,382.16,401.268,Suryabinayak
01/31/2019,SI563-BNY-78/79,ANANTA BHOG SUJI 500GMS,Soft Drinks,PC,9,87.87,39.5415,790.83,830.3715,Suryabinayak
03/15/2019,SI563-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Dairy,PC,2,27.18,2.718,54.36,57.078,Suryabinayak
12/01/2019,SI563-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Snack Foods,PC,6,23.01,6.903,138.06,144.963,Suryabinayak
03/15/2019,SI563-BNY-78/79,COFFEE GLASS 100ML,Household,PC,8,10.75,4.3,86,90.3,Suryabinayak
03/14/2019,SI563-BNY-78/79,UPAKAR SUGAR 1KG,Household,PKT,8,53.21,21.284,425.68,446.964,Suryabinayak
03/25/2019,SI563-BNY-78/79,AMLA HAIR OIL 90ML,Snack Foods,PC,4,52.89,10.578,211.56,222.138,Suryabinayak
12/03/2019,SI564-BNY-78/79,SNOW FUN TOP KULFI ,Fruits and Vegetables,PC,7,40.73,14.2555,285.11,299.3655,Suryabinayak
02/25/2019,SI565-BNY-78/79,JULY TOP,Frozen Foods,PC,10,52.79,26.395,527.9,554.295,Suryabinayak
01/19/2019,SI565-BNY-78/79,JEANS TOP,Meat,PC,8,12.1,4.84,96.8,101.64,Suryabinayak
08/01/2019,SI566-BNY-78/79,HIMALAYA PURIFYING NEEM FACE WASH 150ML,Meat,PC,10,33.21,16.605,332.1,348.705,Suryabinayak
09/02/2019,SI567-BNY-78/79,FASHION MASK ,Baking Goods,PC,4,45.97,9.194,183.88,193.074,Suryabinayak
02/22/2019,SI567-BNY-78/79,GARNIER PURE ACTIVE NEEM FACE WASH 50GMS,Baking Goods,PC,3,68.97,10.3455,206.91,217.2555,Suryabinayak
02/03/2019,SI568-BNY-78/79,NMC THEKI DAHI 500ML,Frozen Foods,PC,3,26.26,3.939,78.78,82.719,Suryabinayak
10/01/2019,SI568-BNY-78/79,NAYAK TEA 200G,Canned,kg,4,13.78,2.756,55.12,57.876,Suryabinayak
02/03/2019,SI569-BNY-78/79,PARLE MONACO 162.4GMS,Soft Drinks,PC,2,25.31,2.531,50.62,53.151,Suryabinayak
03/24/2019,SI570-BNY-78/79,AZZABKO CHOCOLATE 100ML,Others,PC,6,99.92,29.976,599.52,629.496,Suryabinayak
03/01/2019,SI570-BNY-78/79,EMAMI FAIR AND HANDSOME OIL CONTROL PURIFYING FACE WASH 50GMS,Fruits and Vegetables,PC,6,63.15,18.945,378.9,397.845,Suryabinayak
03/02/2019,SI571-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Dairy,PC,1,53.78,2.689,53.78,56.469,Suryabinayak
02/24/2019,SI572-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Canned,PC,8,26.43,10.572,211.44,222.012,Suryabinayak
02/21/2019,SI572-BNY-78/79,NEBICO COCONUT CRUNCHES 75GMS,Canned,PC,3,39.91,5.9865,119.73,125.7165,Suryabinayak
09/01/2019,SI573-BNY-78/79,LOCAL KISMIS 100GM,Household,PC,3,21.9,3.285,65.7,68.985,Suryabinayak
02/25/2019,SI574-BNY-78/79,AZZABKO 21LOVE 100ML,Seafood,PC,4,62.85,12.57,251.4,263.97,Suryabinayak
10/02/2019,SI575-BNY-78/79,ARNA 8 WILD HIMALAYAN BEER 8 330ML ,Fruits and Vegetables,PC,7,36.91,12.9185,258.37,271.2885,Suryabinayak
02/26/2019,SI575-BNY-78/79,KOOL MANGO FRUTI 200ML,Canned,PC,6,26.6,7.98,159.6,167.58,Suryabinayak
07/02/2019,SI576-BNY-78/79,COCA COLA 1.5LTR,Household,PC,5,63.71,15.9275,318.55,334.4775,Suryabinayak
02/18/2019,SI577-BNY-78/79,NGPL HERB YUKT DISHWASH BAR 175GMS,Hard Drinks,PC,2,14.76,1.476,29.52,30.996,Suryabinayak
01/24/2019,SI577-BNY-78/79,CHANA 1KG,Snack Foods,kg,10,76.6,38.3,766,804.3,Suryabinayak
02/22/2019,SI577-BNY-78/79,INSIGNIA ENGLAND HAND SANITIZER 250ML,Starchy Foods,PC,10,17.49,8.745,174.9,183.645,Suryabinayak
02/03/2019,SI577-BNY-78/79,PRASANSHA BREAD RUSK ,Snack Foods,PKT,10,97.38,48.69,973.8,1022.49,Suryabinayak
03/25/2019,SI577-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Health and Hygiene,PC,7,85.39,29.8865,597.73,627.6165,Suryabinayak
02/24/2019,SI578-BNY-78/79,GHAILA MUSTARD OIL 500ML ,Household,CASE,10,73.56,36.78,735.6,772.38,Suryabinayak
02/25/2019,SI579-BNY-78/79,FAIR & LOVELY MV 50GMS,Household,PC,5,86.04,21.51,430.2,451.71,Suryabinayak
06/02/2019,SI579-BNY-78/79,DOVE SHAMPOO DAILY SHINE 175ML ,Health and Hygiene,PC,4,99.42,19.884,397.68,417.564,Suryabinayak
07/01/2019,SI579-BNY-78/79,PEPSODENT GERMI CHECK GRAVITY PROTECTION AGNI 40GMS,Fruits and Vegetables,PC,1,68.12,3.406,68.12,71.526,Suryabinayak
03/23/2019,SI579-BNY-78/79,LUX PINK SOFT TOUCH SOAP 95GMS,Dairy,PC,8,54.92,21.968,439.36,461.328,Suryabinayak
03/19/2019,SI579-BNY-78/79,DERMI COOL POWDER 90GM,Snack Foods,PC,10,82.63,41.315,826.3,867.615,Suryabinayak
02/24/2019,SI580-BNY-78/79,AZZABKO CHOCOLATE 500ML,Canned,PC,6,55.73,16.719,334.38,351.099,Suryabinayak
10/02/2019,SI581-BNY-78/79,AZZABKO CHOCO BAR 60ML,Fruits and Vegetables,PC,2,33.47,3.347,66.94,70.287,Suryabinayak
05/03/2019,SI582-BNY-78/79,ARNA STRONG 330ML ,Meat,PC,10,78.31,39.155,783.1,822.255,Suryabinayak
01/23/2019,SI583-BNY-78/79,HULAS KURUM KURUM CHIURA 800GMS,Frozen Foods,PKT,8,19.25,7.7,154,161.7,Suryabinayak
05/03/2019,SI584-BNY-78/79,KELLOGGS CHOCOS MOONS & STARS 375GMS,Dairy,PC,7,83.06,29.071,581.42,610.491,Suryabinayak
01/26/2019,SI585-BNY-78/79,EVEREST WHITE PHENYL 1000ML,Fruits and Vegetables,PC,10,44.86,22.43,448.6,471.03,Suryabinayak
08/01/2019,SI586-BNY-78/79,GOODLIFE BUTTER KOOKIES 9GM BISCIUTS,Fruits and Vegetables,PC,8,68.54,27.416,548.32,575.736,Suryabinayak
08/03/2019,SI587-BNY-78/79,KALPA AATA  2KG,Snack Foods,PC,6,81.3,24.39,487.8,512.19,Suryabinayak
07/02/2019,SI587-BNY-78/79,NMC MILK 500ML,Fruits and Vegetables,PKT,6,16.48,4.944,98.88,103.824,Suryabinayak
01/30/2019,SI588-BNY-78/79,DABUR RED TOOTHPASTE 40GMS,Frozen Foods,PC,2,76.4,7.64,152.8,160.44,Suryabinayak
01/28/2019,SI588-BNY-78/79,GOODLIFE BUTTER KOOKIES 9GM BISCUITS PACKET,Canned,PKT,3,86.8,13.02,260.4,273.42,Suryabinayak
01/25/2019,SI588-BNY-78/79,AAYO NOON 1KG,Health and Hygiene,PC,8,34.31,13.724,274.48,288.204,Suryabinayak
03/18/2019,SI589-BNY-78/79,mask ,Meat,PC,10,28.53,14.265,285.3,299.565,Suryabinayak
01/31/2019,SI589-BNY-78/79,FASHION MASK ,Baking Goods,PC,4,37.06,7.412,148.24,155.652,Suryabinayak
07/03/2019,SI590-BNY-78/79,BRITANNIA TIGER KRUNCH CHOCOCHIPS 50GMS,Meat,PC,4,16.45,3.29,65.8,69.09,Suryabinayak
02/02/2019,SI590-BNY-78/79,BRITANNIA GOOD DAY BUTTER 75GMS,Soft Drinks,PC,4,95.42,19.084,381.68,400.764,Suryabinayak
03/14/2019,SI591-BNY-78/79,PATANJALI COCONUT HAIR OIL 200ML,Frozen Foods,PC,7,27.85,9.7475,194.95,204.6975,Suryabinayak
05/02/2019,SI592-BNY-78/79,RIN SHAKTI 450GMS,Dairy,PC,2,69.33,6.933,138.66,145.593,Suryabinayak
02/18/2019,SI593-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Breakfast,PC,4,44.07,8.814,176.28,185.094,Suryabinayak
03/24/2019,SI594-BNY-78/79,NAYAK PREMIUM CTC TEA 200GM,Household,kg,5,14.7,3.675,73.5,77.175,Suryabinayak
01/30/2019,SI595-BNY-78/79,AZZABKO 21LOVE 100ML,Frozen Foods,PC,5,97.03,24.2575,485.15,509.4075,Suryabinayak
07/03/2019,SI596-BNY-78/79,SNOW FUN TOP KULFI ,Baking Goods,PC,2,99.79,9.979,199.58,209.559,Suryabinayak
03/14/2019,SI597-BNY-78/79,CURRENT NOODLES 2X SPICY 100GMS,Starchy Foods,PC,6,70.11,21.033,420.66,441.693,Suryabinayak
02/22/2019,SI597-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Frozen Foods,PKT,7,95.49,33.4215,668.43,701.8515,Suryabinayak
06/02/2019,SI598-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 25GM,Frozen Foods,PKT,4,96.98,19.396,387.92,407.316,Suryabinayak
01/03/2019,SI599-BNY-78/79,NMC THEKI DAHI 500ML,Dairy,PC,4,74.89,14.978,299.56,314.538,Suryabinayak
01/27/2019,SI599-BNY-78/79,SPRITE 2.25L ,Fruits and Vegetables,PC,9,54.07,24.3315,486.63,510.9615,Suryabinayak
04/02/2019,SI600-BNY-78/79,EVERYTIME CLOVE (LWANG) 25GM,Dairy,PC,1,13.98,0.699,13.98,14.679,Suryabinayak
02/16/2019,SI600-BNY-78/79,LADIES PANTY BAONAINI,Snack Foods,PC,7,97.79,34.2265,684.53,718.7565,Suryabinayak
01/28/2019,SI601-BNY-78/79,KOOL MANGO FRUTI 200ML,Meat,PC,5,23.82,5.955,119.1,125.055,Suryabinayak
01/22/2019,SI601-BNY-78/79,CADBURY DAIRY MILK CRISPELLO 13GMS,Fruits and Vegetables,PC,1,81.51,4.0755,81.51,85.5855,Suryabinayak
03/28/2019,SI601-BNY-78/79,LADIES PANTY YINIDANYA ,Meat,PC,3,38.6,5.79,115.8,121.59,Suryabinayak
08/03/2019,SI601-BNY-78/79,PARACHUTE RB COCONUT HAIR OIL 50ML,Snack Foods,PC,2,43.27,4.327,86.54,90.867,Suryabinayak
03/19/2019,SI602-BNY-78/79,HUXIA BEAUTY MATTE LIPSTICK 3D,Snack Foods,PC,9,99.24,44.658,893.16,937.818,Suryabinayak
01/20/2019,SI602-BNY-78/79,SONATA EYELINER SELFISH 6ML ,Fruits and Vegetables,PC,4,82.93,16.586,331.72,348.306,Suryabinayak
08/03/2019,SI602-BNY-78/79,SARA NAIL POLISH 8ML ,Household,PC,4,17.04,3.408,68.16,71.568,Suryabinayak
08/01/2019,SI603-BNY-78/79,NEBICO THIN ARROWROOT 50GMS,Household,PC,1,12.78,0.639,12.78,13.419,Suryabinayak
09/02/2019,SI604-BNY-78/79,PRASANSHA BAKERY BISCUITE ,Soft Drinks,PKT,1,21.58,1.079,21.58,22.659,Suryabinayak
01/23/2019,SI605-BNY-78/79,PEPSODENT GERMI CHECK GRAVITY PROTECTION AGNI 40GMS,Fruits and Vegetables,PC,6,83.77,25.131,502.62,527.751,Suryabinayak
07/03/2019,SI605-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 500GM,Meat,kg,4,84.07,16.814,336.28,353.094,Suryabinayak
05/01/2019,SI605-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Fruits and Vegetables,PC,1,31.9,1.595,31.9,33.495,Suryabinayak
01/27/2019,SI606-BNY-78/79,TOYS F35C ,Household,PC,2,69.4,6.94,138.8,145.74,Suryabinayak
03/18/2019,SI607-BNY-78/79,DABUR RED TOOTHPASTE 80GMS,Fruits and Vegetables,PC,1,51.47,2.5735,51.47,54.0435,Suryabinayak
03/26/2019,SI607-BNY-78/79,PEPSODENT GUMCARE 150GMS,Household,PC,9,16.31,7.3395,146.79,154.1295,Suryabinayak
07/02/2019,SI607-BNY-78/79,QIAOSHENMEILI PANTY,Soft Drinks,PC,7,16.67,5.8345,116.69,122.5245,Suryabinayak
01/02/2019,SI608-BNY-78/79,FOGG PREMIUM FRESH FOR  MALE FOUGERE 120ML,Breakfast,PC,6,87.48,26.244,524.88,551.124,Suryabinayak
01/30/2019,SI609-BNY-78/79,SNOW FUN TOP KULFI ,Fruits and Vegetables,PC,10,98.52,49.26,985.2,1034.46,Suryabinayak
02/03/2019,SI610-BNY-78/79,NEBICO CASHEW COOKIES PLATINUM SERIES 150GMS,Dairy,PC,7,73.98,25.893,517.86,543.753,Suryabinayak
01/14/2019,SI611-BNY-78/79,PARLE TOP RICH BUTTER CRACKERS 100GM ,Baking Goods,PC,4,31.77,6.354,127.08,133.434,Suryabinayak
01/27/2019,SI611-BNY-78/79,NEBICO CASHEW COOKIES PLATINUM SERIES 150GMS,Baking Goods,PC,7,24.24,8.484,169.68,178.164,Suryabinayak
02/17/2019,SI612-BNY-78/79,PARACHUTE COCONUT OIL RB 475ML,Baking Goods,PC,9,46.66,20.997,419.94,440.937,Suryabinayak
01/23/2019,SI613-BNY-78/79,HYGEN MANIA ENERGY DRINK 250ML,Others,PC,1,83.08,4.154,83.08,87.234,Suryabinayak
03/14/2019,SI613-BNY-78/79,SPRITE 250ML JIGRI PACK,Fruits and Vegetables,PC,10,77.56,38.78,775.6,814.38,Suryabinayak
03/14/2019,SI614-BNY-78/79,CAPTAIN FILTER KINGS CIGARETTES,Baking Goods,PC,5,87.91,21.9775,439.55,461.5275,Suryabinayak
07/02/2019,SI615-BNY-78/79,HYGEN MANIA ENERGY DRINK 250ML,Canned,PC,6,43.46,13.038,260.76,273.798,Suryabinayak
03/19/2019,SI615-BNY-78/79,CHANA 1KG,Fruits and Vegetables,kg,8,88.55,35.42,708.4,743.82,Suryabinayak
02/16/2019,SI616-BNY-78/79,HARPIC POWER PLUS ORIGINAL 500ML,Household,PC,5,12.05,3.0125,60.25,63.2625,Suryabinayak
02/16/2019,SI616-BNY-78/79,RIN SHAKTI 450GMS,Breads,PC,6,47.71,14.313,286.26,300.573,Suryabinayak
07/02/2019,SI617-BNY-78/79,PADELUX PREMIUM SANITARY PADS COMFORT PLUS,Soft Drinks,PC,10,58.95,29.475,589.5,618.975,Suryabinayak
09/01/2019,SI617-BNY-78/79,STAYFREE EXL.UT. 6'S,Hard Drinks,PC,6,49.32,14.796,295.92,310.716,Suryabinayak
12/03/2019,SI618-BNY-78/79,GOODLIFE BUTTER KOOKIES 9GM BISCIUTS,Fruits and Vegetables,PC,7,55.04,19.264,385.28,404.544,Suryabinayak
12/01/2019,SI618-BNY-78/79,VIM BAR 90GMS,Frozen Foods,PC,10,97.5,48.75,975,1023.75,Suryabinayak
07/02/2019,SI618-BNY-78/79,WHEEL ACTIVE 2 IN 1 CLEAN & FRESH 850GMS,Baking Goods,PC,8,60.41,24.164,483.28,507.444,Suryabinayak
01/20/2019,SI619-BNY-78/79,FASHION JEWELRY SMALL TRAY ,Fruits and Vegetables,PC,8,15.62,6.248,124.96,131.208,Suryabinayak
03/19/2019,SI619-BNY-78/79,BLACK BOX RUBBER,Dairy,PC,4,75.53,15.106,302.12,317.226,Suryabinayak
02/19/2019,SI619-BNY-78/79,HAIR BAND WITH NET,Canned,PC,9,77.63,34.9335,698.67,733.6035,Suryabinayak
04/02/2019,SI619-BNY-78/79,ROCK TOP,Snack Foods,PC,9,13.85,6.2325,124.65,130.8825,Suryabinayak
01/31/2019,SI620-BNY-78/79,MANGAL SUTRA STONE ,Canned,PC,8,98.7,39.48,789.6,829.08,Suryabinayak
03/16/2019,SI620-BNY-78/79,IHUIDIA BEAUTY MATTE LIPSTICK,Frozen Foods,PC,4,97.26,19.452,389.04,408.492,Suryabinayak
01/29/2019,SI621-BNY-78/79,CADBURY ORIGINAL (VANILLA) 46.3GMS,Snack Foods,PC,10,58.76,29.38,587.6,616.98,Suryabinayak
01/14/2019,SI621-BNY-78/79,BRITANNIA VITA MARIE GOLD 300GM,Snack Foods,PC,1,84.83,4.2415,84.83,89.0715,Suryabinayak
01/25/2019,SI622-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Fruits and Vegetables,PC,3,84.87,12.7305,254.61,267.3405,Suryabinayak
02/17/2019,SI623-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Frozen Foods,PC,7,67.99,23.7965,475.93,499.7265,Suryabinayak
02/24/2019,SI624-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 1KG,Fruits and Vegetables,kg,5,10.16,2.54,50.8,53.34,Suryabinayak
02/19/2019,SI625-BNY-78/79,UPAKAR SUGAR 1KG,Hard Drinks,PKT,8,71.89,28.756,575.12,603.876,Suryabinayak
11/02/2019,SI625-BNY-78/79,PAICHO ORANGE JAM 500GM,Baking Goods,PC,5,86.69,21.6725,433.45,455.1225,Suryabinayak
03/03/2019,SI625-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Soft Drinks,PC,8,30.2,12.08,241.6,253.68,Suryabinayak
03/23/2019,SI625-BNY-78/79,EVERYTIME CLOVE (LWANG) 25GM,Dairy,PC,7,67.39,23.5865,471.73,495.3165,Suryabinayak
01/31/2019,SI625-BNY-78/79,PARLE MARIE 250GM ,Fruits and Vegetables,PC,10,62.18,31.09,621.8,652.89,Suryabinayak
01/01/2019,SI625-BNY-78/79,LIFEBUOY TOTAL ACTIVE SILVER95GM*4PCS,Others,PC,6,29.22,8.766,175.32,184.086,Suryabinayak
01/14/2019,SI625-BNY-78/79,GHAILA MUSTARD OIL 500ML ,Meat,CASE,7,53.19,18.6165,372.33,390.9465,Suryabinayak
02/20/2019,SI625-BNY-78/79,GOODLIFE TOP BUTTER & CHEESE CRACKERS PKT 200+20 GM,Breads,PKT,1,86.27,4.3135,86.27,90.5835,Suryabinayak
01/26/2019,SI625-BNY-78/79,HUGGIES M5 YELLOW,Health and Hygiene,PC,3,33.81,5.0715,101.43,106.5015,Suryabinayak
01/17/2019,SI625-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Breads,PC,2,62.82,6.282,125.64,131.922,Suryabinayak
03/13/2019,SI625-BNY-78/79,NAYAK TEA 200G,Dairy,kg,1,56.5,2.825,56.5,59.325,Suryabinayak
03/15/2019,SI626-BNY-78/79,ARNA 8 WILD HIMALAYAN BEER 8 330ML ,Baking Goods,PC,8,65.26,26.104,522.08,548.184,Suryabinayak
03/13/2019,SI627-BNY-78/79,NMC THEKI DAHI 500ML,Fruits and Vegetables,PC,8,12.19,4.876,97.52,102.396,Suryabinayak
01/18/2019,SI627-BNY-78/79,NAYAK TEA 200G,Snack Foods,kg,7,60.74,21.259,425.18,446.439,Suryabinayak
02/14/2019,SI628-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Frozen Foods,PC,2,58.32,5.832,116.64,122.472,Suryabinayak
01/19/2019,SI628-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Breakfast,PC,4,56.13,11.226,224.52,235.746,Suryabinayak
03/14/2019,SI628-BNY-78/79,KALPA AATA  2KG,Others,PC,6,35.22,10.566,211.32,221.886,Suryabinayak
01/20/2019,SI629-BNY-78/79,PATANJALI NEEM KANTI BODY CLEANER 150GMS,Fruits and Vegetables,PC,7,64.08,22.428,448.56,470.988,Suryabinayak
01/24/2019,SI629-BNY-78/79,VIM BAR 90GMS,Frozen Foods,PC,3,85.72,12.858,257.16,270.018,Suryabinayak
05/01/2019,SI630-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Breakfast,PC,7,78.89,27.6115,552.23,579.8415,Suryabinayak
03/21/2019,SI630-BNY-78/79,CAPTAIN KID CRUNCHY PEANUT BUTTER 227GMS,Canned,PC,6,57.29,17.187,343.74,360.927,Suryabinayak
06/02/2019,SI631-BNY-78/79,DABUR GLUCOSE 100GMS,Baking Goods,PC,5,35.81,8.9525,179.05,188.0025,Suryabinayak
03/29/2019,SI631-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 500GMS,Household,kg,10,82.34,41.17,823.4,864.57,Suryabinayak
02/18/2019,SI631-BNY-78/79,BRITANNIA GOOD DAY BUTTER 75GMS,Household,PC,1,60.95,3.0475,60.95,63.9975,Suryabinayak
01/29/2019,SI632-BNY-78/79,WHITE PEAS 1KG,Snack Foods,PC,1,40.35,2.0175,40.35,42.3675,Suryabinayak
03/29/2019,SI632-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 1 KG,Soft Drinks,PKT,10,71.38,35.69,713.8,749.49,Suryabinayak
03/15/2019,SI633-BNY-78/79,MATIKA DISH WASH PAD,Meat,PC,9,24.89,11.2005,224.01,235.2105,Suryabinayak
10/02/2019,SI633-BNY-78/79,WHEEL ACTIVE 2 IN 1 CLEAN & FRESH 850GMS,Household,PC,5,44.59,11.1475,222.95,234.0975,Suryabinayak
03/27/2019,SI634-BNY-78/79,KALPA AATA  2KG,Household,PC,2,44.34,4.434,88.68,93.114,Suryabinayak
01/20/2019,SI635-BNY-78/79,LOCAL KISMIS 100GM,Canned,PC,10,72.35,36.175,723.5,759.675,Suryabinayak
03/13/2019,SI636-BNY-78/79,BRITANNIA GOOD DAY BUTTER 75GMS,Breads,PC,10,15.87,7.935,158.7,166.635,Suryabinayak
01/24/2019,SI636-BNY-78/79,CUDDLERS PANTS L,Breads,PC,10,78.77,39.385,787.7,827.085,Suryabinayak
02/02/2019,SI636-BNY-78/79,NAYAK TEA 500GMS ,Meat,PC,1,18.33,0.9165,18.33,19.2465,Suryabinayak
02/01/2019,SI637-BNY-78/79,CHANA 500GMS ,Soft Drinks,PC,1,42.47,2.1235,42.47,44.5935,Suryabinayak
03/28/2019,SI637-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 500GMS,Snack Foods,kg,6,58.26,17.478,349.56,367.038,Suryabinayak
03/22/2019,SI637-BNY-78/79,SUGAR 500GMS ,Canned,PC,6,62.13,18.639,372.78,391.419,Suryabinayak
01/27/2019,SI637-BNY-78/79,SAMPOORNA MUSTARD OIL 1LTR POUCH,Dairy,PC,5,32.25,8.0625,161.25,169.3125,Suryabinayak
06/03/2019,SI638-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Meat,PC,6,92.13,27.639,552.78,580.419,Suryabinayak
02/18/2019,SI638-BNY-78/79,HORLICKS CLASSIC  REGULAR JAR 500GMS ,Frozen Foods,PC,6,34.42,10.326,206.52,216.846,Suryabinayak
02/25/2019,SI639-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Fruits and Vegetables,PC,1,63.69,3.1845,63.69,66.8745,Suryabinayak
01/19/2019,SI640-BNY-78/79,AZZABKO CONE VANILLA CRUNCH DELIGHT 80ML,Hard Drinks,PC,6,51.28,15.384,307.68,323.064,Suryabinayak
02/21/2019,SI640-BNY-78/79,CADBURY DAIRY MILK CRISPELLO 13GMS,Health and Hygiene,PC,3,94.64,14.196,283.92,298.116,Suryabinayak
03/20/2019,SI641-BNY-78/79,NMC MILK 500ML,Baking Goods,PKT,2,43.25,4.325,86.5,90.825,Suryabinayak
05/01/2019,SI641-BNY-78/79,NMC NAUNI GHIU 500GM,Snack Foods,kg,4,62.65,12.53,250.6,263.13,Suryabinayak
01/01/2019,SI642-BNY-78/79,SARA NAIL POLISH 8ML ,Dairy,PC,8,47.59,19.036,380.72,399.756,Suryabinayak
03/16/2019,SI642-BNY-78/79,CADBURY ORIGINAL (VANILLA) 46.3GMS,Fruits and Vegetables,PC,4,23.75,4.75,95,99.75,Suryabinayak
06/01/2019,SI642-BNY-78/79,EYE BROW PENCIL ,Fruits and Vegetables,PC,8,58.9,23.56,471.2,494.76,Suryabinayak
09/02/2019,SI642-BNY-78/79,KRISHANA KUMKUM BINDI,Meat,PC,10,22.24,11.12,222.4,233.52,Suryabinayak
01/27/2019,SI643-BNY-78/79,MAAS DAAL 1KG,Dairy,PC,2,12.03,1.203,24.06,25.263,Suryabinayak
06/01/2019,SI643-BNY-78/79,AGRIM KURUM KURUM CHIURA 400GM,Fruits and Vegetables,PC,1,15.34,0.767,15.34,16.107,Suryabinayak
12/03/2019,SI643-BNY-78/79,SNOW FUN TOP KULFI ,Fruits and Vegetables,PC,4,47.67,9.534,190.68,200.214,Suryabinayak
03/02/2019,SI644-BNY-78/79,3CAR RACING RACE POPULAR SMALL NO. A2618,Health and Hygiene,PC,7,94.88,33.208,664.16,697.368,Suryabinayak
